,subfamily,sum,cat
pseudobulk_854,ZFX:C2H2,0.14574921294115362,immune
pseudobulk_855,ZFX:C2H2,0.12139691028278178,epithelial
pseudobulk_856,ZFX:C2H2,0.16648842132417352,epithelial
pseudobulk_857,ZFX:C2H2,0.1415866157622064,epithelial
pseudobulk_858,ZFX:C2H2,0.16867338342126328,epithelial
pseudobulk_859,ZFX:C2H2,0.161634821924962,epithelial
pseudobulk_860,ZFX:C2H2,0.15952719021879488,epithelial
pseudobulk_861,ZFX:C2H2,0.1422004539053874,epithelial
pseudobulk_862,ZFX:C2H2,0.1070142251555796,epithelial
pseudobulk_863,ZFX:C2H2,0.1337010566785456,epithelial
pseudobulk_864,ZFX:C2H2,0.13253856211667742,epithelial
pseudobulk_865,ZFX:C2H2,0.13393521553370968,endocrine
pseudobulk_866,ZFX:C2H2,0.13281319907400618,epithelial
pseudobulk_867,ZFX:C2H2,0.16215234791161368,epithelial
pseudobulk_868,ZFX:C2H2,0.12220219353912291,epithelial
pseudobulk_869,ZFX:C2H2,0.1237041199638029,epithelial
pseudobulk_870,ZFX:C2H2,0.1360161433694869,epithelial
pseudobulk_871,ZFX:C2H2,0.1441423028300037,epithelial
pseudobulk_872,ZFX:C2H2,0.16505274413793708,epithelial
pseudobulk_873,ZFX:C2H2,0.1585469766796436,epithelial
pseudobulk_874,ZFX:C2H2,0.12600920721888398,epithelial
pseudobulk_875,ZFX:C2H2,0.1609959676134153,epithelial
pseudobulk_876,ZFX:C2H2,0.13775721027195592,epithelial
pseudobulk_877,ZFX:C2H2,0.15874674261431077,epithelial
pseudobulk_878,ZFX:C2H2,0.1314925145998119,epithelial
pseudobulk_879,ZFX:C2H2,0.16301477613160256,epithelial
pseudobulk_880,ZFX:C2H2,0.1730004082783113,epithelial
pseudobulk_881,ZFX:C2H2,0.1654211783315972,epithelial
pseudobulk_882,ZFX:C2H2,0.1701116483891369,endothelial
pseudobulk_883,ZFX:C2H2,0.1420880007499351,epithelial
pseudobulk_884,ZFX:C2H2,0.128184787929057,epithelial
pseudobulk_885,ZFX:C2H2,0.13088599633192508,epithelial
pseudobulk_886,ZFX:C2H2,0.16031008271966032,immune
pseudobulk_887,ZFX:C2H2,0.172773767029865,immune
pseudobulk_888,ZFX:C2H2,0.1648761424585233,immune
pseudobulk_889,ZFX:C2H2,0.11542391698458132,epithelial
pseudobulk_890,ZFX:C2H2,0.14605038752779262,connective
pseudobulk_891,ZFX:C2H2,0.1168695460073639,endothelial
pseudobulk_892,ZFX:C2H2,0.148791212122886,endothelial
pseudobulk_893,ZFX:C2H2,0.12063849015248579,epithelial
pseudobulk_894,ZFX:C2H2,0.1477978359325778,immune
pseudobulk_895,ZFX:C2H2,0.16003932207240582,immune
pseudobulk_896,ZFX:C2H2,0.1474352154327778,immune
pseudobulk_897,ZFX:C2H2,0.15532281529158257,immune
pseudobulk_898,ZFX:C2H2,0.1421271874569346,immune
pseudobulk_899,ZFX:C2H2,0.156047961965668,immune
pseudobulk_900,ZFX:C2H2,0.1305498870788132,immune
pseudobulk_901,ZFX:C2H2,0.15045946440659347,immune
pseudobulk_902,ZFX:C2H2,0.14909147533035014,immune
pseudobulk_903,ZFX:C2H2,0.13234914196072972,immune
pseudobulk_904,ZFX:C2H2,0.1613004710379743,immune
pseudobulk_905,ZFX:C2H2,0.1413531817961468,immune
pseudobulk_906,ZFX:C2H2,0.14680807187687503,immune
pseudobulk_907,ZFX:C2H2,0.15472434260300238,immune
pseudobulk_908,ZFX:C2H2,0.1383988923989805,immune
pseudobulk_909,ZFX:C2H2,0.13454433932201798,immune
pseudobulk_910,ZFX:C2H2,0.14853589847916612,immune
pseudobulk_911,ZFX:C2H2,0.1531758988276112,immune
pseudobulk_912,ZFX:C2H2,0.15733738703420266,immune
pseudobulk_913,ZFX:C2H2,0.1382504797074931,immune
pseudobulk_914,ZFX:C2H2,0.1608447904000048,immune
pseudobulk_915,ZFX:C2H2,0.1538002380984825,immune
pseudobulk_916,ZFX:C2H2,0.1310637767237485,immune
pseudobulk_917,ZFX:C2H2,0.1340934023610307,immune
pseudobulk_918,ZFX:C2H2,0.13077242874714912,immune
pseudobulk_919,ZFX:C2H2,0.15208878525299838,immune
pseudobulk_920,ZFX:C2H2,0.1476083363950225,immune
pseudobulk_921,ZFX:C2H2,0.1479275809833771,immune
pseudobulk_922,ZFX:C2H2,0.1281399166473411,immune
pseudobulk_923,ZFX:C2H2,0.13952926028286908,immune
pseudobulk_924,ZFX:C2H2,0.1447724807949262,immune
pseudobulk_925,ZFX:C2H2,0.1436256839806437,immune
pseudobulk_926,ZFX:C2H2,0.13043538563942877,immune
pseudobulk_927,ZFX:C2H2,0.1532294083153815,immune
pseudobulk_928,ZFX:C2H2,0.14503127610077987,immune
pseudobulk_929,ZFX:C2H2,0.1430148628714949,immune
pseudobulk_930,ZFX:C2H2,0.1324479526083441,immune
pseudobulk_931,ZFX:C2H2,0.1378669842379153,immune
pseudobulk_932,ZFX:C2H2,0.1498860450228665,immune
pseudobulk_933,ZFX:C2H2,0.1352707296027792,immune
pseudobulk_934,ZFX:C2H2,0.1468976067262688,immune
pseudobulk_935,ZFX:C2H2,0.1590008900966485,immune
pseudobulk_936,ZFX:C2H2,0.1277859925758083,immune
pseudobulk_937,ZFX:C2H2,0.12976557301590097,immune
pseudobulk_938,ZFX:C2H2,0.1416589425643893,immune
pseudobulk_939,ZFX:C2H2,0.1110524380783306,immune
pseudobulk_940,ZFX:C2H2,0.1226532168220716,immune
pseudobulk_941,ZFX:C2H2,0.148357287311227,immune
pseudobulk_942,ZFX:C2H2,0.1493484395032273,immune
pseudobulk_943,ZFX:C2H2,0.1414297315641298,immune
pseudobulk_944,ZFX:C2H2,0.11060873663518479,immune
pseudobulk_945,ZFX:C2H2,0.14655458816559883,immune
pseudobulk_946,ZFX:C2H2,0.1457966143498188,immune
pseudobulk_947,ZFX:C2H2,0.13656626775627828,immune
pseudobulk_948,ZFX:C2H2,0.13075101491995028,connective
pseudobulk_949,ZFX:C2H2,0.1366594337159756,connective
pseudobulk_950,ZFX:C2H2,0.17842446209397061,connective
pseudobulk_951,ZFX:C2H2,0.1830968138528977,epithelial
pseudobulk_952,ZFX:C2H2,0.1825114921666673,epithelial
pseudobulk_953,ZFX:C2H2,0.1809136868687334,epithelial
pseudobulk_954,ZFX:C2H2,0.17802989296615002,epithelial
pseudobulk_955,ZFX:C2H2,0.17940340714994701,connective
pseudobulk_956,ZFX:C2H2,0.17253739887382719,connective
pseudobulk_957,ZFX:C2H2,0.1776389436563462,connective
pseudobulk_958,ZFX:C2H2,0.1777863980969403,epithelial
pseudobulk_959,ZFX:C2H2,0.1563066118396803,connective
pseudobulk_960,ZFX:C2H2,0.16979099274612838,epithelial
pseudobulk_961,ZFX:C2H2,0.15635635261423783,connective
pseudobulk_962,ZFX:C2H2,0.1646868932293719,epithelial
pseudobulk_963,ZFX:C2H2,0.17251852608751383,epithelial
pseudobulk_964,ZFX:C2H2,0.1618516765302033,epithelial
pseudobulk_965,ZFX:C2H2,0.1002113814174649,macroglial
pseudobulk_966,ZFX:C2H2,0.1627579978667187,epithelial
pseudobulk_967,ZFX:C2H2,0.18672342807985728,epithelial
pseudobulk_968,ZFX:C2H2,0.176939327036961,epithelial
pseudobulk_969,ZFX:C2H2,0.1737401920836407,epithelial
pseudobulk_970,ZFX:C2H2,0.1873174367938178,epithelial
pseudobulk_971,ZFX:C2H2,0.17074931506067378,epithelial
pseudobulk_972,ZFX:C2H2,0.15700448304414644,epithelial
pseudobulk_973,ZFX:C2H2,0.18710984359495209,epithelial
pseudobulk_974,ZFX:C2H2,0.1899217242607833,epithelial
pseudobulk_975,ZFX:C2H2,0.1764800443779663,epithelial
pseudobulk_976,ZFX:C2H2,0.16944164456799507,epithelial
pseudobulk_977,ZFX:C2H2,0.1700842877617092,epithelial
pseudobulk_978,ZFX:C2H2,0.19042267778422578,epithelial
pseudobulk_979,ZFX:C2H2,0.1669822389958416,epithelial
pseudobulk_980,ZFX:C2H2,0.17154336487874258,epithelial
pseudobulk_981,ZFX:C2H2,0.1344196576392265,endothelial
pseudobulk_982,ZFX:C2H2,0.1708613311639043,immune
pseudobulk_983,ZFX:C2H2,0.13896859015221613,immune
pseudobulk_984,ZFX:C2H2,0.1460732256819015,immune
pseudobulk_985,ZFX:C2H2,0.1370127779664459,endothelial
pseudobulk_986,ZFX:C2H2,0.1724714519223186,endothelial
pseudobulk_987,ZFX:C2H2,0.14241026772651688,immune
pseudobulk_988,ZFX:C2H2,0.1585006407694876,endothelial
pseudobulk_989,ZFX:C2H2,0.16310125055315328,immune
pseudobulk_990,ZFX:C2H2,0.1450763608081604,immune
pseudobulk_991,ZFX:C2H2,0.161539162043481,endothelial
pseudobulk_992,ZFX:C2H2,0.1618854749249282,endothelial
pseudobulk_993,ZFX:C2H2,0.1404153147886962,epithelial
pseudobulk_994,ZFX:C2H2,0.16423657268751302,epithelial
pseudobulk_995,ZFX:C2H2,0.16597134555922718,epithelial
pseudobulk_996,ZFX:C2H2,0.163119781296699,epithelial
pseudobulk_997,ZFX:C2H2,0.1563749205379269,epithelial
pseudobulk_998,ZFX:C2H2,0.16577161152963393,epithelial
pseudobulk_999,ZFX:C2H2,0.16941686927748248,epithelial
pseudobulk_0,CREB/ATF/2:bZIP,0.04644428775645759,immune
pseudobulk_1,CREB/ATF/2:bZIP,0.033311058388789797,immune
pseudobulk_2,CREB/ATF/2:bZIP,0.044626221118960294,immune
pseudobulk_3,CREB/ATF/2:bZIP,0.029866499273338898,immune
pseudobulk_4,CREB/ATF/2:bZIP,0.03608333900046975,immune
pseudobulk_5,CREB/ATF/2:bZIP,0.0287405283597761,immune
pseudobulk_6,CREB/ATF/2:bZIP,0.04076518933288709,immune
pseudobulk_7,CREB/ATF/2:bZIP,0.040165973186958207,immune
pseudobulk_8,CREB/ATF/2:bZIP,0.0405369903310198,immune
pseudobulk_9,CREB/ATF/2:bZIP,0.04075850639492241,immune
pseudobulk_10,CREB/ATF/2:bZIP,0.04362393805286019,immune
pseudobulk_11,CREB/ATF/2:bZIP,0.031502906640525595,immune
pseudobulk_12,CREB/ATF/2:bZIP,0.0303836929961104,immune
pseudobulk_13,CREB/ATF/2:bZIP,0.032898719357035304,immune
pseudobulk_14,CREB/ATF/2:bZIP,0.03419358812971,immune
pseudobulk_15,CREB/ATF/2:bZIP,0.03556301803655491,immune
pseudobulk_16,CREB/ATF/2:bZIP,0.0192030484467976,immune
pseudobulk_17,CREB/ATF/2:bZIP,0.0312584314960982,immune
pseudobulk_18,CREB/ATF/2:bZIP,0.0328502243355611,immune
pseudobulk_19,CREB/ATF/2:bZIP,0.0248248704374415,immune
pseudobulk_20,CREB/ATF/2:bZIP,0.03388962336794037,immune
pseudobulk_21,CREB/ATF/2:bZIP,0.0343086432549167,immune
pseudobulk_22,CREB/ATF/2:bZIP,0.033971398777793795,immune
pseudobulk_23,CREB/ATF/2:bZIP,0.0332880103669593,immune
pseudobulk_24,CREB/ATF/2:bZIP,0.031733938152683314,immune
pseudobulk_25,CREB/ATF/2:bZIP,0.031026142591144702,immune
pseudobulk_26,CREB/ATF/2:bZIP,0.034458855167030795,immune
pseudobulk_27,CREB/ATF/2:bZIP,0.0434623773908239,immune
pseudobulk_28,CREB/ATF/2:bZIP,0.0409562048735093,immune
pseudobulk_29,CREB/ATF/2:bZIP,0.043394681328208805,immune
pseudobulk_30,CREB/ATF/2:bZIP,0.0423694042256099,immune
pseudobulk_31,CREB/ATF/2:bZIP,0.0317470064619553,immune
pseudobulk_32,CREB/ATF/2:bZIP,0.0283844912773927,immune
pseudobulk_33,CREB/ATF/2:bZIP,0.0416219467879271,immune
pseudobulk_34,CREB/ATF/2:bZIP,0.030330303430673198,immune
pseudobulk_35,CREB/ATF/2:bZIP,0.0435071669635359,immune
pseudobulk_36,CREB/ATF/2:bZIP,0.042474699555896,immune
pseudobulk_37,CREB/ATF/2:bZIP,0.04055206524208161,immune
pseudobulk_38,CREB/ATF/2:bZIP,0.0279718021629376,immune
pseudobulk_39,CREB/ATF/2:bZIP,0.03274722764035651,immune
pseudobulk_40,CREB/ATF/2:bZIP,0.023437863128492505,immune
pseudobulk_41,CREB/ATF/2:bZIP,0.029666315647773105,immune
pseudobulk_42,CREB/ATF/2:bZIP,0.0333406033751088,immune
pseudobulk_43,CREB/ATF/2:bZIP,0.0228749293746656,immune
pseudobulk_44,CREB/ATF/2:bZIP,0.028763196489307696,immune
pseudobulk_45,CREB/ATF/2:bZIP,0.034431008883984496,immune
pseudobulk_46,CREB/ATF/2:bZIP,0.026630269014276297,immune
pseudobulk_47,CREB/ATF/2:bZIP,0.0315929022908675,immune
pseudobulk_48,CREB/ATF/2:bZIP,0.029795880313031098,immune
pseudobulk_49,CREB/ATF/2:bZIP,0.0303574478311926,immune
pseudobulk_50,CREB/ATF/2:bZIP,0.0346969434758646,immune
pseudobulk_51,CREB/ATF/2:bZIP,0.0291193653392836,immune
pseudobulk_52,CREB/ATF/2:bZIP,0.03023154797119757,immune
pseudobulk_53,CREB/ATF/2:bZIP,0.03352075774694158,immune
pseudobulk_54,CREB/ATF/2:bZIP,0.03439633469679371,immune
pseudobulk_55,CREB/ATF/2:bZIP,0.0285286512225864,immune
pseudobulk_56,CREB/ATF/2:bZIP,0.024084026692434802,immune
pseudobulk_57,CREB/ATF/2:bZIP,0.021324524539522598,immune
pseudobulk_58,CREB/ATF/2:bZIP,0.016476256074383598,immune
pseudobulk_59,CREB/ATF/2:bZIP,0.0322533532453232,immune
pseudobulk_60,CREB/ATF/2:bZIP,0.025081750907702302,immune
pseudobulk_61,CREB/ATF/2:bZIP,0.0161559648549878,immune
pseudobulk_62,CREB/ATF/2:bZIP,0.0214860392734406,immune
pseudobulk_63,CREB/ATF/2:bZIP,0.0166201854590323,immune
pseudobulk_64,CREB/ATF/2:bZIP,0.019343952182680105,immune
pseudobulk_65,CREB/ATF/2:bZIP,0.033363628917868225,immune
pseudobulk_66,CREB/ATF/2:bZIP,0.030890071502653507,immune
pseudobulk_67,CREB/ATF/2:bZIP,0.028350040200166002,immune
pseudobulk_68,CREB/ATF/2:bZIP,0.0355142535408955,immune
pseudobulk_69,CREB/ATF/2:bZIP,0.030336906580486902,immune
pseudobulk_70,CREB/ATF/2:bZIP,0.0366457536583761,immune
pseudobulk_71,CREB/ATF/2:bZIP,0.036026280140503894,immune
pseudobulk_72,CREB/ATF/2:bZIP,0.0353314294479785,immune
pseudobulk_73,CREB/ATF/2:bZIP,0.04042087309062439,immune
pseudobulk_74,CREB/ATF/2:bZIP,0.0275625848444176,immune
pseudobulk_75,CREB/ATF/2:bZIP,0.0350158403161909,immune
pseudobulk_76,CREB/ATF/2:bZIP,0.0376997969578948,immune
pseudobulk_77,CREB/ATF/2:bZIP,0.037023001350462,immune
pseudobulk_78,CREB/ATF/2:bZIP,0.0357266646751665,immune
pseudobulk_79,CREB/ATF/2:bZIP,0.036855456739431004,immune
pseudobulk_80,CREB/ATF/2:bZIP,0.0378899943316352,immune
pseudobulk_81,CREB/ATF/2:bZIP,0.029025228228419703,immune
pseudobulk_82,CREB/ATF/2:bZIP,0.0294736190844558,immune
pseudobulk_83,CREB/ATF/2:bZIP,0.0377340919221749,immune
pseudobulk_84,CREB/ATF/2:bZIP,0.0270049949031087,immune
pseudobulk_85,CREB/ATF/2:bZIP,0.0369720120215784,immune
pseudobulk_86,CREB/ATF/2:bZIP,0.0422297827899454,immune
pseudobulk_87,CREB/ATF/2:bZIP,0.03852742997696589,immune
pseudobulk_88,CREB/ATF/2:bZIP,0.03833031759131671,immune
pseudobulk_89,CREB/ATF/2:bZIP,0.0420869645313356,immune
pseudobulk_90,CREB/ATF/2:bZIP,0.036196411238051604,immune
pseudobulk_91,CREB/ATF/2:bZIP,0.0384263400919733,immune
pseudobulk_92,CREB/ATF/2:bZIP,0.0349521989119236,immune
pseudobulk_93,CREB/ATF/2:bZIP,0.037032003339845396,immune
pseudobulk_94,CREB/ATF/2:bZIP,0.0428238856839012,immune
pseudobulk_95,CREB/ATF/2:bZIP,0.0378747985232618,immune
pseudobulk_96,CREB/ATF/2:bZIP,0.032377610215917,immune
pseudobulk_97,CREB/ATF/2:bZIP,0.0359146801056337,immune
pseudobulk_98,CREB/ATF/2:bZIP,0.040080955572193204,immune
pseudobulk_99,CREB/ATF/2:bZIP,0.031628334720153,immune
pseudobulk_100,CREB/ATF/2:bZIP,0.037132968078366996,immune
pseudobulk_101,CREB/ATF/2:bZIP,0.0367055898823306,immune
pseudobulk_102,CREB/ATF/2:bZIP,0.02895411760618996,immune
pseudobulk_103,CREB/ATF/2:bZIP,0.031686191563494205,immune
pseudobulk_104,CREB/ATF/2:bZIP,0.0334985697045337,immune
pseudobulk_105,CREB/ATF/2:bZIP,0.0281702244392362,immune
pseudobulk_106,CREB/ATF/2:bZIP,0.0316167426062746,immune
pseudobulk_107,CREB/ATF/2:bZIP,0.02838674822487493,immune
pseudobulk_108,CREB/ATF/2:bZIP,0.03532123439981637,immune
pseudobulk_109,CREB/ATF/2:bZIP,0.0277864602685438,immune
pseudobulk_110,CREB/ATF/2:bZIP,0.0320286886126266,immune
pseudobulk_111,CREB/ATF/2:bZIP,0.017854330828413003,immune
pseudobulk_112,CREB/ATF/2:bZIP,0.031363456539111205,immune
pseudobulk_113,CREB/ATF/2:bZIP,0.0143945986346804,immune
pseudobulk_114,CREB/ATF/2:bZIP,0.0166496567544524,immune
pseudobulk_115,CREB/ATF/2:bZIP,0.0173411423456853,immune
pseudobulk_116,CREB/ATF/2:bZIP,0.024471173324854906,immune
pseudobulk_117,CREB/ATF/2:bZIP,0.0301533134916094,immune
pseudobulk_118,CREB/ATF/2:bZIP,0.03175880835624381,immune
pseudobulk_119,CREB/ATF/2:bZIP,0.026075889836647395,immune
pseudobulk_120,CREB/ATF/2:bZIP,0.0366138809476976,immune
pseudobulk_121,CREB/ATF/2:bZIP,0.03547915263334261,immune
pseudobulk_122,CREB/ATF/2:bZIP,0.0370436002849598,immune
pseudobulk_123,CREB/ATF/2:bZIP,0.0262587643519507,immune
pseudobulk_124,CREB/ATF/2:bZIP,0.0334777389070946,immune
pseudobulk_125,CREB/ATF/2:bZIP,0.034612697042575434,immune
pseudobulk_126,CREB/ATF/2:bZIP,0.0161757871974256,immune
pseudobulk_127,CREB/ATF/2:bZIP,0.028368084924295302,immune
pseudobulk_128,CREB/ATF/2:bZIP,0.02851650446973477,immune
pseudobulk_129,CREB/ATF/2:bZIP,0.034230373501486305,immune
pseudobulk_130,CREB/ATF/2:bZIP,0.038259325665421305,immune
pseudobulk_131,CREB/ATF/2:bZIP,0.0416483705630523,immune
pseudobulk_132,CREB/ATF/2:bZIP,0.0365970495622602,immune
pseudobulk_133,CREB/ATF/2:bZIP,0.037930628168396305,immune
pseudobulk_134,CREB/ATF/2:bZIP,0.0329242123261789,immune
pseudobulk_135,CREB/ATF/2:bZIP,0.051913297444116,immune
pseudobulk_136,CREB/ATF/2:bZIP,0.037478714715689095,immune
pseudobulk_137,CREB/ATF/2:bZIP,0.037895120098255304,immune
pseudobulk_138,CREB/ATF/2:bZIP,0.035390581411774896,immune
pseudobulk_139,CREB/ATF/2:bZIP,0.02958761401532655,immune
pseudobulk_140,CREB/ATF/2:bZIP,0.041696057480294,immune
pseudobulk_141,CREB/ATF/2:bZIP,0.03699566610157461,immune
pseudobulk_142,CREB/ATF/2:bZIP,0.038255901134106804,immune
pseudobulk_143,CREB/ATF/2:bZIP,0.0323129022144708,immune
pseudobulk_144,CREB/ATF/2:bZIP,0.0406631512450982,immune
pseudobulk_145,CREB/ATF/2:bZIP,0.03866710356669461,immune
pseudobulk_146,CREB/ATF/2:bZIP,0.0288053615367968,immune
pseudobulk_147,CREB/ATF/2:bZIP,0.03382198230428888,immune
pseudobulk_148,CREB/ATF/2:bZIP,0.031870906183030095,immune
pseudobulk_149,CREB/ATF/2:bZIP,0.0352215192688162,immune
pseudobulk_150,CREB/ATF/2:bZIP,0.033357222011545395,immune
pseudobulk_151,CREB/ATF/2:bZIP,0.026803780259797003,immune
pseudobulk_152,CREB/ATF/2:bZIP,0.03352353547234075,immune
pseudobulk_153,CREB/ATF/2:bZIP,0.03023301462962961,immune
pseudobulk_154,CREB/ATF/2:bZIP,0.030890339985489502,immune
pseudobulk_155,CREB/ATF/2:bZIP,0.026984290860127498,immune
pseudobulk_156,CREB/ATF/2:bZIP,0.032660536468028696,immune
pseudobulk_157,CREB/ATF/2:bZIP,0.035025095159653304,immune
pseudobulk_158,CREB/ATF/2:bZIP,0.0291516740689982,immune
pseudobulk_159,CREB/ATF/2:bZIP,0.0333213094854725,immune
pseudobulk_160,CREB/ATF/2:bZIP,0.0255150638986376,endothelial
pseudobulk_161,CREB/ATF/2:bZIP,0.026605598861351196,endothelial
pseudobulk_162,CREB/ATF/2:bZIP,0.0128728107374624,epithelial
pseudobulk_163,CREB/ATF/2:bZIP,0.028364730009343204,connective
pseudobulk_164,CREB/ATF/2:bZIP,0.029074454825603897,connective
pseudobulk_165,CREB/ATF/2:bZIP,0.0222902520908972,connective
pseudobulk_166,CREB/ATF/2:bZIP,0.037591817905194794,muscle
pseudobulk_167,CREB/ATF/2:bZIP,0.04087468888610559,muscle
pseudobulk_168,CREB/ATF/2:bZIP,0.0284035290824246,connective
pseudobulk_169,CREB/ATF/2:bZIP,0.0462929790373887,muscle
pseudobulk_170,CREB/ATF/2:bZIP,0.0285930327372622,connective
pseudobulk_171,CREB/ATF/2:bZIP,0.0293549943598915,connective
pseudobulk_172,CREB/ATF/2:bZIP,0.021626997273414997,epithelial
pseudobulk_173,CREB/ATF/2:bZIP,0.029630016419104895,connective
pseudobulk_174,CREB/ATF/2:bZIP,0.0297359816031527,connective
pseudobulk_175,CREB/ATF/2:bZIP,0.0297326984000389,connective
pseudobulk_176,CREB/ATF/2:bZIP,0.0247637982247393,connective
pseudobulk_177,CREB/ATF/2:bZIP,0.02234805964962984,connective
pseudobulk_178,CREB/ATF/2:bZIP,0.0256296297884544,connective
pseudobulk_179,CREB/ATF/2:bZIP,0.0206678592367094,epithelial
pseudobulk_180,CREB/ATF/2:bZIP,0.0289829893154089,connective
pseudobulk_181,CREB/ATF/2:bZIP,0.020484348176978095,epithelial
pseudobulk_182,CREB/ATF/2:bZIP,0.0388128446647894,connective
pseudobulk_183,CREB/ATF/2:bZIP,0.0367699697380882,connective
pseudobulk_184,CREB/ATF/2:bZIP,0.02643255863586066,connective
pseudobulk_185,CREB/ATF/2:bZIP,0.030726021621376096,connective
pseudobulk_186,CREB/ATF/2:bZIP,0.03929702215827959,connective
pseudobulk_187,CREB/ATF/2:bZIP,0.0393061240902168,connective
pseudobulk_188,CREB/ATF/2:bZIP,0.030581058177631102,connective
pseudobulk_189,CREB/ATF/2:bZIP,0.0336879332317036,connective
pseudobulk_190,CREB/ATF/2:bZIP,0.0339228564407672,connective
pseudobulk_191,CREB/ATF/2:bZIP,0.029436092940158903,connective
pseudobulk_192,CREB/ATF/2:bZIP,0.0306602302007373,connective
pseudobulk_193,CREB/ATF/2:bZIP,0.0293959428672676,connective
pseudobulk_194,CREB/ATF/2:bZIP,0.0324031212367114,immune
pseudobulk_195,CREB/ATF/2:bZIP,0.030928229389246102,immune
pseudobulk_196,CREB/ATF/2:bZIP,0.030787949595833003,immune
pseudobulk_197,CREB/ATF/2:bZIP,0.03784781927242831,immune
pseudobulk_198,CREB/ATF/2:bZIP,0.03170341144505049,immune
pseudobulk_199,CREB/ATF/2:bZIP,0.0336990951909681,immune
pseudobulk_200,CREB/ATF/2:bZIP,0.031079560241778097,immune
pseudobulk_201,CREB/ATF/2:bZIP,0.028967532678506998,immune
pseudobulk_202,CREB/ATF/2:bZIP,0.0259630589571314,immune
pseudobulk_203,CREB/ATF/2:bZIP,0.032225998991634405,immune
pseudobulk_204,CREB/ATF/2:bZIP,0.0286618251702745,immune
pseudobulk_205,CREB/ATF/2:bZIP,0.0241156649426553,immune
pseudobulk_206,CREB/ATF/2:bZIP,0.0341724574682299,immune
pseudobulk_207,CREB/ATF/2:bZIP,0.0351034101331603,immune
pseudobulk_208,CREB/ATF/2:bZIP,0.0362353374366645,immune
pseudobulk_209,CREB/ATF/2:bZIP,0.0375354794086884,immune
pseudobulk_210,CREB/ATF/2:bZIP,0.0386194207239893,immune
pseudobulk_211,CREB/ATF/2:bZIP,0.038182495161890706,immune
pseudobulk_212,CREB/ATF/2:bZIP,0.029162030084989604,immune
pseudobulk_213,CREB/ATF/2:bZIP,0.031235896749421697,immune
pseudobulk_214,CREB/ATF/2:bZIP,0.0271190420025956,immune
pseudobulk_215,CREB/ATF/2:bZIP,0.0262302114861083,immune
pseudobulk_216,CREB/ATF/2:bZIP,0.0254230020218525,immune
pseudobulk_217,CREB/ATF/2:bZIP,0.031377983628771804,immune
pseudobulk_218,CREB/ATF/2:bZIP,0.028202697401865998,epithelial
pseudobulk_219,CREB/ATF/2:bZIP,0.0238235611468549,epithelial
pseudobulk_220,CREB/ATF/2:bZIP,0.0292656001402062,epithelial
pseudobulk_221,CREB/ATF/2:bZIP,0.029379589657764504,epithelial
pseudobulk_222,CREB/ATF/2:bZIP,0.031092664619790898,epithelial
pseudobulk_223,CREB/ATF/2:bZIP,0.0318552405224179,epithelial
pseudobulk_224,CREB/ATF/2:bZIP,0.0342130800709126,epithelial
pseudobulk_225,CREB/ATF/2:bZIP,0.0254700529621911,epithelial
pseudobulk_226,CREB/ATF/2:bZIP,0.0282461212918859,epithelial
pseudobulk_227,CREB/ATF/2:bZIP,0.0245188411208798,epithelial
pseudobulk_228,CREB/ATF/2:bZIP,0.0272521437727843,epithelial
pseudobulk_229,CREB/ATF/2:bZIP,0.0292934754397716,epithelial
pseudobulk_230,CREB/ATF/2:bZIP,0.0251742206746709,epithelial
pseudobulk_231,CREB/ATF/2:bZIP,0.0334877654677255,epithelial
pseudobulk_232,CREB/ATF/2:bZIP,0.034594725235365,epithelial
pseudobulk_233,CREB/ATF/2:bZIP,0.027012579026631702,epithelial
pseudobulk_234,CREB/ATF/2:bZIP,0.0345961902057749,epithelial
pseudobulk_235,CREB/ATF/2:bZIP,0.0188894642633382,epithelial
pseudobulk_236,CREB/ATF/2:bZIP,0.0260209758998823,epithelial
pseudobulk_237,CREB/ATF/2:bZIP,0.0296873085899275,epithelial
pseudobulk_238,CREB/ATF/2:bZIP,0.0294146725209427,epithelial
pseudobulk_239,CREB/ATF/2:bZIP,0.027496606635395198,epithelial
pseudobulk_240,CREB/ATF/2:bZIP,0.0250746945093848,epithelial
pseudobulk_241,CREB/ATF/2:bZIP,0.030696796369738502,epithelial
pseudobulk_242,CREB/ATF/2:bZIP,0.0270201382372756,epithelial
pseudobulk_243,CREB/ATF/2:bZIP,0.0291210914874679,epithelial
pseudobulk_244,CREB/ATF/2:bZIP,0.0262385882670057,epithelial
pseudobulk_245,CREB/ATF/2:bZIP,0.0250197169953023,epithelial
pseudobulk_246,CREB/ATF/2:bZIP,0.0282112212153147,epithelial
pseudobulk_247,CREB/ATF/2:bZIP,0.0337066062202209,epithelial
pseudobulk_248,CREB/ATF/2:bZIP,0.0327315059257666,epithelial
pseudobulk_249,CREB/ATF/2:bZIP,0.0293277773307632,epithelial
pseudobulk_250,CREB/ATF/2:bZIP,0.029639846412464598,epithelial
pseudobulk_251,CREB/ATF/2:bZIP,0.028696064720861298,epithelial
pseudobulk_252,CREB/ATF/2:bZIP,0.0292397419689219,epithelial
pseudobulk_253,CREB/ATF/2:bZIP,0.032407796825282,macroglial
pseudobulk_254,CREB/ATF/2:bZIP,0.041317885334137494,macroglial
pseudobulk_255,CREB/ATF/2:bZIP,0.026719298970419598,endothelial
